날짜,지수
2022-04-01,15108.31
2022-04-04,15084.76
2022-04-05,14926.34
2022-04-06,15266.73
2022-04-07,15235.97
2022-04-08,15043.99
2022-04-11,15256.75
2022-04-12,15121.31
2022-04-13,15055.72
2022-04-14,15112.96
2022-04-15,14901.46
2022-04-18,14787.28
2022-04-19,14820.36
2022-04-20,14781.42
2022-04-21,14877.18
2022-04-22,15071.55
2022-04-25,14847.94
2022-04-26,14661.32
2022-04-27,14423.68
2022-04-28,14664.93
2022-04-29,14658.52
2022-05-02,14487.65
2022-05-03,14383.47
2022-05-04,14522.79
2022-05-06,14491.93
2022-05-09,14192.78
2022-05-10,13961.01
2022-05-11,13606.78
2022-05-12,13727.92
2022-05-13,13933.27
2022-05-16,13972.98
2022-05-17,14028.34
2022-05-18,14100.23
2022-05-19,13847.98
2022-05-20,13937.06
2022-05-23,14029.12
2022-05-24,13926.57
2022-05-25,14055.5
2022-05-26,13989.3
2022-05-27,14343.69
2022-05-30,14224.19
2022-05-31,14164.78
2022-06-02,14011.54
2022-06-03,14006.51
2022-06-07,13813.38
2022-06-08,13889.49
2022-06-09,13953.98
2022-06-10,13799.86
2022-06-13,13544.87
2022-06-14,13444.89
2022-06-15,13578.28
2022-06-16,13595.24
2022-06-17,13570.37
2022-06-20,13538.67
2022-06-21,13628.98
2022-06-22,13495.78
2022-06-23,13207.91
2022-06-24,13265.0
2022-06-27,13355.26
2022-06-28,13471.73
2022-06-29,13433.63
2022-06-30,13243.09
2022-07-01,13424.62
2022-07-04,13306.73
2022-07-05,13370.66
2022-07-06,12546.38
2022-07-07,12619.56
2022-07-08,12866.08
2022-07-11,12758.08
2022-07-12,12944.89
2022-07-13,12803.41
2022-07-14,12745.6
2022-07-15,12542.94
2022-07-18,12877.04
2022-07-19,12950.36
2022-07-20,13084.68
2022-07-21,13062.37
2022-07-22,12930.98
2022-07-25,12935.69
2022-07-26,12903.46
2022-07-27,12945.94
2022-07-28,13089.29
2022-07-29,13202.55
2022-08-01,13083.33
2022-08-02,13011.83
2022-08-03,13387.12
2022-08-04,13339.13
2022-08-05,13572.48
2022-08-08,13645.26
2022-08-09,13674.21
2022-08-10,13583.29
2022-08-11,13619.59
2022-08-12,13615.44
2022-08-16,13511.18
2022-08-17,13641.57
2022-08-18,13555.64
2022-08-19,13698.89
2022-08-22,13601.19
2022-08-23,13435.21
2022-08-24,13347.4
2022-08-25,13465.55
2022-08-26,13366.88
2022-08-29,13089.5
2022-08-30,13255.93
2022-08-31,13319.98
2022-09-01,13120.35
2022-09-02,13325.3
2022-09-05,13345.02
2022-09-06,13328.3
2022-09-07,13228.61
2022-09-08,13264.27
2022-09-13,13582.64
2022-09-14,13272.68
2022-09-15,13135.71
2022-09-16,12999.92
2022-09-19,12909.12
2022-09-20,13313.82
2022-09-21,13223.92
2022-09-22,13158.25
2022-09-23,13325.29
2022-09-26,13117.33
2022-09-27,12840.7
2022-09-28,12510.16
2022-09-29,12628.22
2022-09-30,12419.45
2022-10-04,12553.16
2022-10-05,12556.49
2022-10-06,12561.46
2022-10-07,12930.86
2022-10-11,12656.82
2022-10-12,12559.67
2022-10-13,12541.56
2022-10-14,12842.41
2022-10-17,12990.04
2022-10-18,13104.95
2022-10-19,13130.75
2022-10-20,13168.52
2022-10-21,13104.22
2022-10-24,12976.92
2022-10-25,12977.63
2022-10-26,12832.8
2022-10-27,13035.09
2022-10-28,13345.09
2022-10-31,13276.43
2022-11-01,13333.66
2022-11-02,13406.86
2022-11-03,13257.28
2022-11-04,13440.25
2022-11-07,13379.04
2022-11-08,13270.02
2022-11-09,13423.69
2022-11-10,13320.94
2022-11-11,13359.55
2022-11-14,13418.65
2022-11-15,13221.15
2022-11-16,13256.63
2022-11-17,13253.2
2022-11-18,13278.07
2022-11-21,13349.38
2022-11-22,13830.01
2022-11-23,13737.15
2022-11-24,14033.44
2022-11-25,14143.82
2022-11-28,14026.81
2022-11-29,14241.24
2022-11-30,14599.28
2022-12-01,14579.1
2022-12-02,14182.27
2022-12-05,14063.21
2022-12-06,14023.74
2022-12-07,14217.7
2022-12-08,14368.48
2022-12-09,14595.32
2022-12-12,14660.71
2022-12-13,14711.99
2022-12-14,14731.27
2022-12-15,14661.17
2022-12-16,14769.08
2022-12-19,14828.97
2022-12-20,14889.34
2022-12-21,14999.2
2022-12-22,15199.49
2022-12-23,15101.87
2022-12-26,15050.75
2022-12-27,14959.08
2022-12-28,14764.36
2022-12-29,14575.09
2023-01-02,14268.35
2023-01-03,14108.5
2023-01-04,14395.54
2023-01-05,14429.36
2023-01-06,14689.79
2023-01-09,14599.75
2023-01-10,14544.6
2023-01-11,14474.58
2023-01-12,14609.49
2023-01-13,14765.31
2023-01-16,14805.23
2023-01-17,15015.25
2023-01-18,15104.39
2023-01-19,15323.56
2023-01-20,15171.96
2023-01-25,15082.67
2023-01-26,15012.61
2023-01-27,15183.09
2023-01-30,14749.34
2023-01-31,14781.12
2023-02-01,14934.67
2023-02-02,14475.25
2023-02-03,14446.79
2023-02-06,14366.75
2023-02-07,14372.31
2023-02-08,14536.25
2023-02-09,14327.58
2023-02-10,14489.42
2023-02-13,14458.2
2023-02-14,14489.31
2023-02-15,14493.09
2023-02-16,14538.18
2023-02-17,14554.78
2023-02-20,14468.79
2023-02-21,14527.82
2023-02-22,14599.29
2023-02-23,15070.77
2023-02-24,15214.1
2023-02-27,15389.0
2023-02-28,15413.46
2023-03-02,15415.91
2023-03-03,15054.82
2023-03-06,15127.81
2023-03-07,15088.66
2023-03-08,14892.19
2023-03-09,15132.36
2023-03-10,15115.81
2023-03-13,15203.76
2023-03-14,14871.62
2023-03-15,14982.99
2023-03-16,14592.07
2023-03-17,14670.94
2023-03-20,14341.81
2023-03-21,14441.86
2023-03-22,14578.37
2023-03-23,14452.3
2023-03-24,14108.94
2023-03-27,14037.45
2023-03-28,14160.32
2023-03-29,14409.28
2023-03-30,14344.42
2023-03-31,14351.42
2023-04-03,14217.74
2023-04-04,14261.37
2023-04-05,14212.98
2023-04-06,14014.37
2023-04-07,13933.1
2023-04-10,13957.41
2023-04-11,14231.48
2023-04-12,14434.19
2023-04-13,14556.07
2023-04-14,14660.98
2023-04-17,14667.34
2023-04-18,14885.71
2023-04-19,15046.54
2023-04-20,15317.56
2023-04-21,15214.3
2023-04-24,15145.85
2023-04-25,15587.23
2023-04-26,15397.72
2023-04-27,15235.28
